	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tbl3	1360.23279193796	-0.392534589042573	0.310827071525109	-1.2628713037013	0.206635434309436	0.443284229511113
Rfk	1352.20750026384	0.362480026302245	0.287004809074815	1.2629754444559	0.206598004616547	0.443284229511113
Mir7024	10.6161995884947	3.71727732699056	2.94430564344671	1.26253106068125	0.206757756887724	0.443473034163558
Specc1	1197.61076450721	-0.285811127330495	0.226409146821505	-1.26236563912244	0.206817247459802	0.443543203543711
Snhg18	450.799935558419	0.490130221845691	0.388350793585525	1.26208116461014	0.206919582112649	0.443647796750715
Wdr33	3267.14089351323	-0.173535011496657	0.13749838508126	-1.26208763393184	0.20691725448075	0.443647796750715
Tmem63c	10.0425502382518	-3.34283019813079	2.64884905146279	-1.26199346704365	0.206951137164719	0.443658028618295
Elk4	982.423911714706	0.330830236312291	0.262190538442147	1.26179319161545	0.207023212710879	0.443663006202921
Abhd14a	706.62486147371	0.382380134124719	0.303052083302638	1.2617637534696	0.207033808508818	0.443663006202921
Mrps18b	232.107060018275	-0.707801909612876	0.560913559852638	-1.26187341557374	0.206994339355618	0.443663006202921
Cdk20	143.506694307303	-1.17294063293127	0.929826015227599	-1.26146248192912	0.207142269090678	0.443838014162086
Zc3hc1	1481.00537530336	0.345500977255842	0.273930137958816	1.261274059986	0.207210123713505	0.443925982839396
Nus1	2730.28925048556	0.200185912792011	0.158749637612116	1.26101650248261	0.207302901565563	0.444067317268013
Bcar1	3163.39668557521	0.182137722428551	0.144465363836497	1.26077086985841	0.207391411891907	0.444199474785291
Lrmda	33.5609191571871	2.586708924788	2.05208583344723	1.26052667126632	0.207479432659651	0.444330549710035
Fgf10	409.54186731581	-0.569259896970153	0.451640637684422	-1.26042665223566	0.207515492089795	0.444350326585763
Zfp281	1935.05021573492	0.240158346312121	0.190595605056112	1.26004136475978	0.207654440611786	0.444418063143958
Kdm5a	5155.07399481674	0.144915088644783	0.115007165115597	1.26005269757866	0.2076503526266	0.444418063143958
Ppp4c	3395.73033700796	-0.20028594867478	0.158938849845581	-1.2601446963368	0.207617168907637	0.444418063143958
Bin2	170.730022782414	0.830848067815592	0.65935481540333	1.26009251529825	0.207635990003853	0.444418063143958
Trib2	2683.10772213493	0.22001766739489	0.174706718095427	1.25935436137443	0.207902366168292	0.444891189197488
Ube2h	2181.99737771329	0.214691532175605	0.170581009601446	1.25858987865777	0.208178504703749	0.445424558307621
Pnma1	86.4596122374497	1.70853692977427	1.35774499687131	1.25836363507971	0.208260277037871	0.445541971991778
Aldh1a1	93.0385630604051	0.98752487040731	0.784835040280757	1.25825787550725	0.208298510228491	0.445566221840774
Ufl1	1461.03222245263	0.327939979193464	0.260655188872985	1.25813716048164	0.208342156189998	0.445602042257885
Med9os	9.93370107048385	-3.09290392205656	2.45859623758925	-1.25799587373048	0.208393248525128	0.445653777668313
Hspe1	1261.89488612864	-0.317578423238654	0.252556250316375	-1.25745620170092	0.208588489168018	0.446013724418254
Ciz1	2926.38929187388	0.186633074041364	0.148457733466748	1.25714619025331	0.208700703949371	0.446069886623826
Pcgf3	3001.20486841531	-0.253114780559239	0.201348718601805	-1.25709655525451	0.208718674382086	0.446069886623826
Extl3	3649.52820877996	0.205419165535789	0.163408989603923	1.25708607607018	0.208722468531318	0.446069886623826
Tmem41a	135.18183728752	-0.837522576154042	0.666214695789153	-1.25713614762275	0.208704339809749	0.446069886623826
Nhlrc2	1407.58693417386	-0.278538352804842	0.221643673588238	-1.25669435222546	0.208864334007765	0.446315491852249
Uqcrb	1649.98066857408	0.242672242235682	0.193129471516276	1.2565262066449	0.208925250509713	0.446388078768657
Tpgs1	662.557132376761	0.375043068510305	0.298632824079798	1.2558668648229	0.209164243898051	0.446841075595978
Pigu	808.891850623218	-0.38755490712014	0.308674088853878	-1.25554726203016	0.209280162413046	0.447031062588279
Epn1	5822.41064390898	0.139424804583267	0.111053752822634	1.25547134643838	0.209307703499143	0.447032247094288
Ubxn8	729.722811489897	0.376629762086459	0.300036731950645	1.25527884415303	0.209377552330785	0.447123779084626
Lrrc28	328.204289685054	0.536484561287494	0.427526199142223	1.25485774290297	0.209530406411368	0.447392521552501
Srpx	133.133922064596	0.954116793302931	0.760833912761495	1.25404083243333	0.209827164312952	0.447683314224494
Ralgds	2325.18072189497	0.322157807192921	0.256853928501697	1.25424520104544	0.209752895094352	0.447683314224494
Plcb2	205.108553470686	0.760496646170811	0.606578708084504	1.25374767698715	0.209933732629538	0.447683314224494
Lepr	167.480698543196	0.810284567916634	0.646083284901202	1.25414878677838	0.209787930452591	0.447683314224494
Tas1r3	64.1355551122671	1.20301954811877	0.959551945173155	1.25373050846318	0.209939974971937	0.447683314224494
Zfp637	501.666329087985	-0.444220800508071	0.354292273989581	-1.25382581873951	0.209905322590831	0.447683314224494
Phrf1	5345.61062173981	-0.137682784871809	0.109784313170931	-1.25412074726415	0.209798120345913	0.447683314224494
1700030K09Rik	323.452039630463	-0.688066765806545	0.5486925432822	-1.25401151196739	0.209837821170599	0.447683314224494
Rufy1	1167.22259140427	0.321335462501928	0.256362485677663	1.2534418273115	0.210044957328872	0.447683314224494
Gpr20	15.6282204962518	-2.88024136968194	2.29733538364876	-1.2537313403093	0.209939672516031	0.447683314224494
Parn	1151.33322332722	0.34765927287857	0.277296194204447	1.253747004628	0.20993397709159	0.447683314224494
Zfp148	4003.33663425032	-0.187814432848612	0.149814250723758	-1.25364864785075	0.209969740704589	0.447683314224494
Crip3	20.9200613941592	2.93265652907953	2.33967211878729	1.25344765428055	0.21004283790612	0.447683314224494
Pcdhgc5	46.5392589607753	-1.49135264600254	1.18974516209427	-1.25350595532354	0.210021633127123	0.447683314224494
Hras	1703.31148483095	0.258222153379558	0.206105037841218	1.25286677164335	0.21025419643706	0.448071627940293
Tmem131	5726.31033013748	-0.13733141089017	0.109622127956864	-1.2527708907841	0.210289098205756	0.448088360146431
Elmod3	380.664264048011	0.651273005056103	0.519957690042044	1.25255000075764	0.210369520747928	0.448202072178704
Acp1	678.986635653631	-0.382608985151805	0.305561899030564	-1.25214886530579	0.210515624683422	0.448455674238797
Myo1g	47.2321366550135	-1.49399888220475	1.1933424642209	-1.25194479120471	0.21058998193393	0.448498720845405
Zfp647	464.051732190324	-0.483335916828038	0.38606596149321	-1.25195164825879	0.210587483161985	0.448498720845405
Pparg	94.3403207432213	0.974148579334828	0.778326958125923	1.25159300877925	0.210718203382468	0.448598771241561
Nsmce1	1175.37688588549	0.313544343308179	0.250490250034248	1.25172274475877	0.210670909243022	0.448598771241561
Gng4	20.0477612582726	2.25711029842916	1.80335754977092	1.25161552056933	0.210709996351641	0.448598771241561
Armc8	935.243350660329	0.330615927669265	0.264185314791286	1.25145460083753	0.210768667278713	0.448648544522215
Mrgpra3	6.6678193223958	-5.76266327900021	4.60524132772226	-1.25132710077767	0.210815161868216	0.448679347577212
Lman1	4894.60374792554	0.179809514167516	0.143702027171729	1.25126637185596	0.210837310083973	0.448679347577212
Flywch1	2763.22464699946	-0.200924225499416	0.160625115555444	-1.25088921993685	0.210974897421816	0.448914473447961
Cdkal1	724.157466398101	0.465295547297808	0.372041761790784	1.25065407995639	0.211060710788809	0.449039387903496
Ttc39c	361.365714691425	0.528549525297632	0.422679780445817	1.25047269765341	0.21112692275656	0.449122572937258
Kdm8	329.027496237731	-0.607647076284476	0.48600851310756	-1.25028072532959	0.211197016876029	0.449213993907476
Sytl3	9.91261992831132	-3.3223127481356	2.65743541719611	-1.25019510413578	0.211228284840359	0.449222819152721
Tmem191c	160.739631435746	0.828969522852263	0.66313174831386	1.25008269466826	0.211269340683929	0.44925245551082
Flicr	47.575352560946	1.35850130035382	1.08691611834641	1.24986765530774	0.211347896606683	0.449361815850302
Xaf1	28.4329878796799	1.92527312436258	1.54053263669745	1.24974510665994	0.211392674238673	0.449399338907035
Jmy	2998.85170436644	-0.196986048213163	0.157636089863865	-1.24962531348805	0.211436451685569	0.449434726314827
Sec24c	5050.4679985938	-0.167200975129264	0.133826487595581	-1.24938626226625	0.211523830612053	0.449562773170216
Slc22a15	214.235816637015	0.746442139103657	0.597638410170547	1.24898622043159	0.211670113838047	0.449673128596918
Pqlc2	194.56965773963	0.764896535214654	0.612408619278016	1.24899701136867	0.211666166958647	0.449673128596918
Gins2	1057.84202574542	-0.312908212013931	0.250508070301179	-1.2490943371115	0.211630571622388	0.449673128596918
Rnf139	582.639992732672	-0.412674663898716	0.330417987332567	-1.24894733252932	0.211684337868926	0.449673128596918
9130008F23Rik	44.2372200733533	1.83976254213258	1.4733500110611	1.24869347291591	0.211777209094359	0.449812728381595
Impdh1	1800.63005871241	0.344776862481387	0.276230605373629	1.24814866917097	0.211976617836286	0.450178548007446
Rfxap	920.3631755186	-0.328526962653762	0.263326381452677	-1.24760368042654	0.212176230003993	0.450544705809017
Gm12258	88.455056241151	-1.06495648779526	0.853685081612895	-1.24748166593611	0.21222093865862	0.450581882707004
Lat	66.7333688081964	1.21151805373235	0.971353821759871	1.24724691105591	0.21230697688767	0.450649035384964
Gpr142	17.7708134996287	3.62863447965173	2.90918663643549	1.24730205831612	0.212286763019884	0.450649035384964
Tead4	267.316483612387	0.869044640886439	0.696911857821495	1.24699362068974	0.212399836675064	0.450788378542273
Psrc1	973.229018662016	-0.465541523283982	0.37336999207607	-1.24686378971006	0.21244744589783	0.450816611602569
Mrps10	511.781687229012	-0.47271740371419	0.379141820771706	-1.24680891902671	0.212467569380094	0.450816611602569
Crygs	6.3544777366781	5.03601738659508	4.03957637630268	1.24666967955794	0.212518640769968	0.450867223918355
Mmd2	50.1282205194266	2.20226604758213	1.7668310112784	1.24644973600994	0.212599331525028	0.450980653952118
Gal3st4	40.9211424807426	-1.63250746951226	1.31010640404696	-1.24608769522032	0.212732201720611	0.451161065300897
Nutf2	1182.90678167853	-0.327018504515955	0.262440003287335	-1.24606957940751	0.212738851860266	0.451161065300897
Myo1f	164.60694352836	-0.791561168700778	0.635293191025724	-1.24597773104218	0.212772570816784	0.451174812542247
Was	117.654993741457	-1.10092973705418	0.883774828244211	-1.24571293713059	0.212869802360441	0.451226811272172
Omg	8.31310835422548	-3.67488959900349	2.95008734759414	-1.24568840376894	0.21287881256215	0.451226811272172
Pdpk1	2224.55881385765	-0.351069043285862	0.281797716044584	-1.2458193352792	0.212830729419065	0.451226811272172
Zfp617	420.903290610491	0.652243539699023	0.523701859042518	1.24544820385308	0.212967043706242	0.451240608722678
Gm12295	17.3763508039131	2.82690110187679	2.26974213196251	1.24547236537066	0.212958167411849	0.451240608722678
Ncam2	167.924652547673	1.045903941086	0.839746066063901	1.2455002569865	0.212947921111406	0.451240608722678
Gm10532	6.60055434907107	-5.7486053328545	4.61611713265837	-1.24533350598579	0.213009184274239	0.451272175150629
Zbtb11	1640.07590274432	-0.281235132206905	0.225916364819809	-1.24486392312137	0.213181774133835	0.45158006247148
Scml2	227.667663366467	-0.647573674643708	0.520278359985916	-1.24466770953387	0.213253920107421	0.451594930119577
Mutyh	435.545917593421	0.509441387254913	0.409304821049074	1.24465034628516	0.213260305266663	0.451594930119577
Mtfp1	60.3314529492824	-1.25584643231059	1.00901801396657	-1.2446224100338	0.213270578830392	0.451594930119577
Cavin4	186.490442717648	-0.719553774616885	0.578325215652836	-1.24420266511227	0.213424983142699	0.451864116277966
Zfp862-ps	883.494715119595	-0.33025410827767	0.265474335748343	-1.24401519772794	0.21349396958601	0.451952409737029
Prdx3	1197.96176534109	0.340129884121516	0.273437442057924	1.2439038398021	0.213534955997152	0.451981414016462
Polm	606.670658628341	0.571850254846742	0.45982143677746	1.24363548349204	0.21363375058022	0.452132755635791
Btbd1	2255.14987748255	-0.349022646943371	0.280677026631548	-1.24350272315497	0.213682638098607	0.452178449170084
Gm13375	165.699621148134	-0.840201618057872	0.67579724838899	-1.24327469527406	0.213766625668766	0.452240632720704
Fam172a	1089.1723008652	-0.29890130718721	0.240412839804485	-1.24328345952858	0.213763397165394	0.452240632720704
Hus1	918.342880172941	-0.429706453197302	0.345713213020083	-1.24295640725869	0.213883897806133	0.452430949707393
Casr	114.957880563553	1.20731730790954	0.971615965210475	1.24258693880972	0.214020085397434	0.452661225052157
Slc9a6	669.191064475986	0.404447473826646	0.325622728908949	1.24207384165661	0.214209318852271	0.453003621446173
Ccdc22	734.53179823614	-0.360062316176836	0.28992215800888	-1.2419275527254	0.214263293228999	0.45305992498575
Aup1	2627.25858909457	0.195186929473325	0.157174599742594	1.24184779088342	0.214292726078256	0.453064327694487
Prxl2c	1005.78726350986	-0.399226432015916	0.321522549749462	-1.24167475135726	0.214356589269854	0.453141513687484
Gmeb1	1507.06771152356	-0.34013153139667	0.274159748659489	-1.24063263502302	0.214741490319745	0.453897254963197
Hmg20a	2036.52258314867	-0.262114969186291	0.211303328728152	-1.2404677709716	0.214802427740501	0.45396813160518
Nfe2l2	1197.48592403191	0.341169746351697	0.275082141957739	1.24024680018709	0.214884123005685	0.454024935916985
Prr36	535.561230788853	-0.524708551187826	0.423054950807013	-1.24028462540599	0.21487013702882	0.454024935916985
Pex19	2780.59297610557	0.332221222917818	0.267883358794175	1.24017118649418	0.21491208333971	0.454026101329204
Fuca1	970.808768231364	0.343050147082965	0.276657400009109	1.23998182254178	0.214982117604342	0.454116141050233
Mcph1	882.736993286274	0.365405414486479	0.294727523944292	1.2398075673297	0.215046578590916	0.454194386632478
Chmp7	2116.49075840098	-0.224325597735943	0.180960295988304	-1.2396398696786	0.215108626937268	0.454267517238124
Itgal	172.466830230899	-0.725668137299766	0.585569199270618	-1.23925257374134	0.215251976232947	0.454512299082061
4930550C14Rik	31.448755975307	1.62719864619298	1.3144910335481	1.23789254142025	0.215755908285326	0.455518304963857
Slc25a27	316.92654020154	-0.550917107999622	0.445173279023283	-1.23753408831802	0.215888867092548	0.455740930723597
Neurl2	63.0547525517223	-1.32672034364716	1.07235014630624	-1.2372081527821	0.216009815567004	0.455830388419792
Msx1os	8.72940804925536	4.45784676298956	3.6031814093038	1.23719742544156	0.216013797108081	0.455830388419792
Rnf10	12504.3777772135	-0.0969739474360771	0.0783758446135906	-1.23729381053792	0.215978024878747	0.455830388419792
Aimp1	2071.38575967698	-0.270925311866341	0.219034830379248	-1.23690515977412	0.216122294258327	0.456001248807691
Tsc1	2503.77386411197	-0.236399801957378	0.191135457388429	-1.23681814555717	0.216154603935624	0.456011336499441
Cadm3	199.837373176256	0.826826779518198	0.668614010141208	1.23662796019422	0.21622523470557	0.456045380313318
Tmx2	769.016407620647	-0.371241476965744	0.300205031561451	-1.23662643172505	0.216225802413571	0.456045380313318
0610010K14Rik	1167.38365750328	-0.308143297508327	0.249240554941479	-1.23632888548446	0.216336338251404	0.456220425605922
Arpc5	2104.9906981965	0.302116141497903	0.244434292380948	1.23598100149981	0.216465625695538	0.456434965586379
6030443J06Rik	75.8145885607561	1.37568330524916	1.11327050967759	1.23571341672166	0.216565108611505	0.456528509054413
Tmem143	363.018433044428	0.56199017422132	0.454789134946687	1.23571591983436	0.216564177849516	0.456528509054413
Mthfs	126.695899814792	1.11922247838372	0.905902456980863	1.23547791460219	0.216652691026642	0.456655023139881
Rufy4	11.9867327711977	-3.17364884210556	2.56923700206868	-1.23524954667484	0.216737644600705	0.456775964734183
Setbp1	3482.38650259414	0.18454336769214	0.149434094044905	1.2349482149414	0.216849777614411	0.456954149113689
Mga	5972.90566505801	-0.190484439238318	0.154263009768807	-1.23480307770343	0.216903801673195	0.456957488745787
Acap2	2542.65494051244	0.233550894906728	0.189141319234258	1.23479573819334	0.216906533897261	0.456957488745787
Gtf3c3	961.880287461917	-0.310293772682196	0.251375557627228	-1.23438322966284	0.217060135144345	0.45716479830465
Rnf4	4953.56150244444	-0.194517105676177	0.157580358885833	-1.23439943309879	0.217054100173743	0.45716479830465
Rfpl4	20.9098808275323	-2.03772014587815	1.65142480299837	-1.23391639884445	0.217234058147187	0.457472943453872
